GBL-0621-04043,"IHG MANAGEMENT (MARYLAND),  LLC",INTERCONTINENTAL BUCKHEAD ATLANTA,Accommodation and Food Services,2025-01-29 13:19:59,721110,Hotels (except Casino Hotels) and Motels ,,3315,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3315 PEACHTREE RD ATLANTA GA 30326,"3315 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36789529,33.84542329,FALSE,7,B
GBL-0621-04043,"IHG MANAGEMENT (MARYLAND),  LLC",INTERCONTINENTAL BUCKHEAD ATLANTA,Accommodation and Food Services,2025-01-29 13:19:59,721110,Hotels (except Casino Hotels) and Motels ,,3315,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3315 PEACHTREE RD ATLANTA GA 30326,"3315 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36789529,33.84542329,FALSE,7,B
GBL-0621-04284,HILTON GARDEN INN BUCKHEAD,,Accommodation and Food Services,2025-01-28 09:05:38,721110,Hotels (except Casino Hotels) and Motels ,,3342,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3342 PEACHTREE RD ATLANTA GA 30326,"3342 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36979538,33.84754416,FALSE,7,B
GBL-0621-04284,HILTON GARDEN INN BUCKHEAD,,Accommodation and Food Services,2025-01-28 09:05:38,721110,Hotels (except Casino Hotels) and Motels ,,3342,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3342 PEACHTREE RD ATLANTA GA 30326,"3342 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36979538,33.84754416,FALSE,7,B
GBL-0621-04335,HILTON GARDEN INN ATL DOWNTOWN,,Accommodation and Food Services,2025-02-25 23:06:57,721110,Hotels (except Casino Hotels) and Motels ,,275,BAKER,ST,NW,,ATLANTA,GA,30313,275 BAKER ST ATLANTA GA 30313,"275 Baker St NW, Atlanta, Georgia, 30313",-84.39574701,33.762006,FALSE,4,M
GBL-0621-04341,THE GLENN HOTEL,,Accommodation and Food Services,2025-02-25 23:10:16,721110,Hotels (except Casino Hotels) and Motels ,,110,MARIETTA,ST,NW,,ATLANTA,GA,30303,110 MARIETTA ST ATLANTA GA 30303,"110 Marietta St NW, Atlanta, Georgia, 30303",-84.39303781,33.75699522,FALSE,2,M
GBL-0621-04342,EMBASSY STE ATL CTL OLYMPIC PK,,Accommodation and Food Services,2025-02-25 23:07:25,721110,Hotels (except Casino Hotels) and Motels ,,267,MARIETTA,ST,NW,,ATLANTA,GA,30313,267 MARIETTA ST ATLANTA GA 30313,"267 Marietta St NW, Atlanta, Georgia, 30313",-84.39460724,33.76070148,FALSE,4,M
GBL-0621-04347,LRP INDIGO 1 LLC,HOTEL INDIGO ATLANTA DOWNTOWN,Accommodation and Food Services,2025-02-25 23:05:10,721110,Hotels (except Casino Hotels) and Motels ,,230,PEACHTREE,ST,NE,,ATLANTA,GA,30303,230 PEACHTREE ST ATLANTA GA 30303,"230 Peachtree St NW, Atlanta, Georgia, 30303",-84.38833297,33.76013902,FALSE,2,M
GBL-0621-04358,INTERSTATE MANAGEMET COMPANY,RESIDENCE INN ATLANTA MIDTOWN/GEORGIA TECH,Accommodation and Food Services,2025-01-23 13:04:11,721110,Hotels (except Casino Hotels) and Motels ,,1041,W PEACHTREE,ST,NW,,ATLANTA,GA,30309,1041 W PEACHTREE ST ATLANTA GA 30309,"1041 W Peachtree St NE, Atlanta, Georgia, 30309",-84.3874755,33.78305648,FALSE,2,E
GBL-0621-04358,INTERSTATE MANAGEMET COMPANY,RESIDENCE INN ATLANTA MIDTOWN/GEORGIA TECH,Accommodation and Food Services,2025-01-23 13:04:11,721110,Hotels (except Casino Hotels) and Motels ,,1041,W PEACHTREE,ST,NW,,ATLANTA,GA,30309,1041 W PEACHTREE ST ATLANTA GA 30309,"1041 W Peachtree St NE, Atlanta, Georgia, 30309",-84.3874755,33.78305648,FALSE,2,E
GBL-0621-04362,"NOBLE-INTERSTATE MANAGEMENT GROUP, LLC",COURTYARD BY MARRIOTT-BUCKHEAD (MAIN FAC),Accommodation and Food Services,2025-01-23 07:04:32,721110,Hotels (except Casino Hotels) and Motels ,,3332,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3332 PEACHTREE RD ATLANTA GA 30326,"3332 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.37010459,33.84687797,FALSE,7,B
GBL-0621-04362,"NOBLE-INTERSTATE MANAGEMENT GROUP, LLC",COURTYARD BY MARRIOTT-BUCKHEAD (MAIN FAC),Accommodation and Food Services,2025-01-23 07:04:32,721110,Hotels (except Casino Hotels) and Motels ,,3332,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3332 PEACHTREE RD ATLANTA GA 30326,"3332 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.37010459,33.84687797,FALSE,7,B
GBL-0621-04362,"NOBLE-INTERSTATE MANAGEMENT GROUP, LLC",COURTYARD BY MARRIOTT-BUCKHEAD (MAIN FAC),Accommodation and Food Services,2025-01-23 07:04:32,721110,Hotels (except Casino Hotels) and Motels ,,3332,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3332 PEACHTREE RD ATLANTA GA 30326,"3332 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.37010459,33.84687797,FALSE,7,B
GBL-0621-04363,"NOBLE-INERSTATE MANAGEMENT GROUP, LLC",AC HOTEL BY MARRIOTT BUCKHEAD,Accommodation and Food Services,2025-01-23 13:05:17,721110,Hotels (except Casino Hotels) and Motels ,,3586,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3586 PEACHTREE RD ATLANTA GA 30326,"3586 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.3600691,33.85378994,FALSE,7,B
GBL-0621-04363,"NOBLE-INERSTATE MANAGEMENT GROUP, LLC",AC HOTEL BY MARRIOTT BUCKHEAD,Accommodation and Food Services,2025-01-23 13:05:17,721110,Hotels (except Casino Hotels) and Motels ,,3586,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3586 PEACHTREE RD ATLANTA GA 30326,"3586 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.3600691,33.85378994,FALSE,7,B
GBL-0621-04364,"INTERSTATE MANAGEMENT COMPANY, LLC",HYATT HOUSE  ATLANTA DOWNTOWN,Accommodation and Food Services,2025-01-28 11:04:28,721110,Hotels (except Casino Hotels) and Motels ,,431,MARIETTA,ST,NW,,ATLANTA,GA,30313,431 MARIETTA ST ATLANTA GA 30313,"431 Marietta St NW, Atlanta, Georgia, 30313",-84.39700404,33.76473951,FALSE,4,M
GBL-0621-04364,"INTERSTATE MANAGEMENT COMPANY, LLC",HYATT HOUSE  ATLANTA DOWNTOWN,Accommodation and Food Services,2025-01-28 11:04:28,721110,Hotels (except Casino Hotels) and Motels ,,431,MARIETTA,ST,NW,,ATLANTA,GA,30313,431 MARIETTA ST ATLANTA GA 30313,"431 Marietta St NW, Atlanta, Georgia, 30313",-84.39700404,33.76473951,FALSE,4,M
GBL-0622-14703,NORTH STAR LLC,The Darwin,Accommodation and Food Services,2025-02-11 15:13:15,721110,Hotels (except Casino Hotels) and Motels ,NE,585 Parkway Drive NE,,DR,,,Atlanta,GA,30308,585 Parkway Drive NE nan DR Atlanta GA 30308,"585 Parkway Dr NE, Atlanta, Georgia, 30308",-84.37216151,33.7702066,FALSE,2,M
GBL-0622-14703,NORTH STAR LLC,The Darwin,Accommodation and Food Services,2025-02-11 15:13:15,721110,Hotels (except Casino Hotels) and Motels ,NE,585 Parkway Drive NE,,DR,,,Atlanta,GA,30308,585 Parkway Drive NE nan DR Atlanta GA 30308,"585 Parkway Dr NE, Atlanta, Georgia, 30308",-84.37216151,33.7702066,FALSE,2,M
GBL-0624-31342,"SHG WDC, LLC",Hotel Colee,Accommodation and Food Services,2025-02-14 17:14:17,721110,Hotels (except Casino Hotels) and Motels ,,3377 Peachtree Road NE,,,,,Atlanta,GA,30326,3377 Peachtree Road NE nan nan Atlanta GA 30326,"3377 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36632267,33.84774654,FALSE,7,B
GBL-0624-31342,"SHG WDC, LLC",Hotel Colee,Accommodation and Food Services,2025-02-14 17:14:17,721110,Hotels (except Casino Hotels) and Motels ,,3377 Peachtree Road NE,,,,,Atlanta,GA,30326,3377 Peachtree Road NE nan nan Atlanta GA 30326,"3377 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36632267,33.84774654,FALSE,7,B
GBL-0721-05067,"SPRINGHILL SMC, LLC",SPRINGHILL SUITES-ATLANTA BUCKHEAD,Accommodation and Food Services,2025-02-10 11:04:10,721110,Hotels (except Casino Hotels) and Motels ,,3459,BUCKHEAD LOOP,ST,NE,,ATLANTA,GA,30326,3459 BUCKHEAD LOOP ST ATLANTA GA 30326,"3459 Buckhead Loop NE, Atlanta, Georgia, 30326",-84.37306374,33.84910244,FALSE,7,B
GBL-0721-05067,"SPRINGHILL SMC, LLC",SPRINGHILL SUITES-ATLANTA BUCKHEAD,Accommodation and Food Services,2025-02-10 11:04:10,721110,Hotels (except Casino Hotels) and Motels ,,3459,BUCKHEAD LOOP,ST,NE,,ATLANTA,GA,30326,3459 BUCKHEAD LOOP ST ATLANTA GA 30326,"3459 Buckhead Loop NE, Atlanta, Georgia, 30326",-84.37306374,33.84910244,FALSE,7,B
GBL-0721-05256,"14th Street NE Catering, LLC",AC Marriott/Moxy Atlanta Midtown,Accommodation and Food Services,2025-02-17 13:04:19,721110,Hotels (except Casino Hotels) and Motels ,,53 14th,,ST,NE,,Atlanta,GA,30309,53 14th nan ST Atlanta GA 30309,"53 14th St NE, Atlanta, Georgia, 30309",-84.38583155,33.78629697,FALSE,2,E
GBL-0721-05256,"14th Street NE Catering, LLC",AC Marriott/Moxy Atlanta Midtown,Accommodation and Food Services,2025-02-17 13:04:19,721110,Hotels (except Casino Hotels) and Motels ,,53 14th,,ST,NE,,Atlanta,GA,30309,53 14th nan ST Atlanta GA 30309,"53 14th St NE, Atlanta, Georgia, 30309",-84.38583155,33.78629697,FALSE,2,E
GBL-0721-05259,"14th Street NE Management, LLC",AC Marriott/Moxy Atlanta Midtown,Accommodation and Food Services,2025-02-17 13:05:40,721110,Hotels (except Casino Hotels) and Motels ,,53 14th,,ST,NE,,Atlanta,GA,30309,53 14th nan ST Atlanta GA 30309,"53 14th St NE, Atlanta, Georgia, 30309",-84.38583155,33.78629697,FALSE,2,E
GBL-0721-05261,"Odyssey PropCo IX, LLC",AC Marriott/Moxy Atlanta Midtown,Accommodation and Food Services,2025-03-04 23:04:45,721110,Hotels (except Casino Hotels) and Motels ,,53 14th,,ST,NE,,Atlanta,GA,30309,53 14th nan ST Atlanta GA 30309,"53 14th St NE, Atlanta, Georgia, 30309",-84.38583155,33.78629697,FALSE,2,E
GBL-0721-05261,"Odyssey PropCo IX, LLC",AC Marriott/Moxy Atlanta Midtown,Accommodation and Food Services,2025-03-04 23:04:45,721110,Hotels (except Casino Hotels) and Motels ,,53 14th,,ST,NE,,Atlanta,GA,30309,53 14th nan ST Atlanta GA 30309,"53 14th St NE, Atlanta, Georgia, 30309",-84.38583155,33.78629697,FALSE,2,E
GBL-0821-05729,"MYSICA PROGRESSSIVE COMPANY, LLC",THE BURGESS HOTEL,Accommodation and Food Services,2025-01-14 09:36:22,721110,Hotels (except Casino Hotels) and Motels ,,3600,PIEDMONT,RD,NE,,ATLANTA,GA,30305,3600 PIEDMONT RD ATLANTA GA 30305,"3600 Piedmont Rd NE, Atlanta, Georgia, 30305",-84.38147732,33.85262573,FALSE,7,B
